record_id,given_name,family_name,DOB,sex,phone_number,household_street_address,household_zip,parent_given_name,parent_family_name,parent_email
19442214,SAMANTHA JANA,DOHERTY,2012-01-04,F,,5116 S DELAWARE ST APT C202,80110-8324,KEITH ALICK,DOHERTY,HETH@TOXME.EDU
19443165,YUNEISI ISABELLA,QUINTANA,2011-06-05,F,3038225844,4185 HOOKER ST,80211-1621,PEDRO HERNANDO,QUINTANA,SECRETARIA@ASUNCIONDECANTILLANA.EDU
19440000,KAYLA DAISY,DUCHESNE,2012-11-23,F,3036639215,12 SOUTH LN,80113-7023,RILEY JAKE,DUCHESNE,JA.DUCHESNE@DAUCHE.COM
19439042,CHRISTINE LAKISHA,DENBRABER,2009-07-20,F,3039402590,1051 14TH ST APT 19074,80202-2338,ANDREW NIKLA,DENBRABER,CAILEYMICHELLE@GMAIL.COM
19441179,MATTHEW FLOYD,HERRING,2011-04-25,M,3034509427,6012 PIERSON CT,80004-4659,CARA RIKKI,HERRING,AAD@AAD.ORG
19438484,STEPHANI EMILIA,BARRAZA,2011-05-30,F,3037307555,16 N SYCAMORE ST,80015-6641,JORGE YAIR,BARRAZA-BARRAZZA,STAYBRYGHT@GMAIL.COM
19439735,MARVIN WARD,TAPPE,2006-07-12,M,3037919314,7748 RUNNING FOX WAY,80134-2706,KRISTINA MELAN,TAPPE,KTAPPE@AOL.COM
19436369,MONICA JUNE,DUBOIS,2012-11-07,F,3038627523,3165 S CLAY ST,80011-5825,JOHN P,DUBOIS-DEVILLE,BANGTANLATVIA@GMAIL.COM
19439468,THIEN HUONG,NGUYEN,2010-08-31,F,3036889533,12093  W CROSS DR,80128,NHUT J.,HO,THEAUTHOR.NJH@GMAIL.COM
19438122,TANE WHITNEY,WILSON,2011-10-07,F,3039720270,235 S OSCEOLA ST,80021-4746,NICOLE MURIEL,"STEPHENS, PHD.",STEPHENS_TEACHER@COSCHOOLS.ORG
19440009,MARIAH LYNN,DELONG,2010-07-13,F,3036700988,656 S JERSEY ST,80224-1219,THEO NIGEL,DELONG,NICK@EASTOFEDEN.NET
19440336,JOSH NORBERT,FUNK,2011-11-07,M,3034705819,3228 LAKE PARK WAY APT 101,80503-9299,KRISTEL ANN,PAPKE,CRISTEL@GAB.COM
19443204,OSCAR AMPARO,BENITEZ,2012-08-19,M,3037955285,395 S DEPEW ST APT 217,80226-3677,LENA NATALIA,BENITEZ,INTAKE@HARLEMUNITED.ORG
19441644,GAGE TAYLOR,STRICKLAND,2011-05-06,M,3036178759,10933 W 67TH PL,80004-2769,DESMOND MILBURN,STRICKLAND,HOMESERVICES@ELECTRICIRELAND.NET
19440621,TRYSTAN JOHN,SHOOK,2010-07-10,M,3034578974,10192 ALEXA LN,80130-8028,JOHANN NORBERT,KUNTZ,JOHANNESBURG@TAXIFY.COM
19443270,RAMIRO FRANCISCO,HERNANDEZ,2011-01-28,M,7209815192,150 S ZUNI ST,80223-1707,ABEL ESTEBAN,HERNANDEZ,JO@CIVILCELEBRANTIRELAND.COM
19438392,YESENIA CONSTAN,RAMOS,2010-01-04,F,3034695360,33 HERITAGE AVE,80011-1517,U JESSICA,RAMOS CARLOS,JAHRI.HULLETT@YAHOO.COM
19440615,SPENCER LUCA,EDERHOFF,2014-04-17,M,3036932835,738 WHISPERING OAK DR,80104-7881,PETER ALBERT,EDERHOFF,SOMMERPOLDERHOF@GMX.NET
19440636,MASON JORG,KELLER,2009-01-14,M,3035304337,2701 ROOSEVELT AVE,80229-3826,ALBRECHT INGO,GOETZ,ROEL.BREET@RTVUTRECHT.ORG
19442328,LOGAN MARCAS,MCCORMICK,2014-06-30,M,3033552748,5674 S LISBON WAY,80015-3610,AILIN HEGARTY,MCCORMICK,MAIL@TWINTECGROUP.COM
19439416,OLIVER LUCAS,DUCEY,2007-09-30,M,3036810946,920 TIMBERVALE TRL.,80129-2601,CECIL GIRMA,DOUBENMIE,CGDOUBE247@GMAIL.COM
19443717,SYDNEY SANDY,JIRON-SEWALD,2014-09-23,F,7202046713,13300 E 7TH AVE,80011-6621,RAFE RONALD,BEAUCHAMP,AMELIE@ENBEAUCE.COM
19443102,NATASHA MARIA,ARCHULETA,2014-08-22,F,3033712682,13850 DEXTER ST,80602-6972,LIN ANA MARI,ARCHULETA,EXPERIENCIAS@TECHPEOPLE.EDU
19442514,JONATHAN RICARDO,GOMEZ,2013-05-14,M,3034697775,8015 S GARFIELD WAY,80122-3611,GAEL SANTIAGO,LOPEZ,ABOGADODELNINO@CALZ.ORG
19440534,MATISON RENE,MILLER,2012-03-11,M,3034702829,14400 ALBROOK DR UNIT 88,80239-6503,SONJA BRUNHILD,BERTELS,LIBERTAD@COMUNIDADVERTICE.NET
19440897,LAUREN TRIXIE,MOORE,2012-08-27,F,3037820614,4241 E 70TH AVE,80022-1803,KERENA MOLLY,MOORE,GERENCIA@INCOFLORES.NET
19439121,AARON DANIEL,LANDRY,2019-04-04,M,7202220628,54949 E COUNTY ROAD 42,80136,JONATHAN ROWEN,MCENTIRE-LANDRY,JRMLANDRY9777@YAHOO.COM
19438926,PADRAIGIN MADEL,MCCREEDY,2014-09-24,F,3032551622,6590 DORRIS COURT,80022.0,TIMOTHY SEANAN,WALSH MCCREEDY,KRISTYN_BALDWIN@CCPSNET.NET
19439624,JEREMIAH WILSON,BELL,2011-07-16,M,7203816665,745 LINCOLN  ST,80237-2070,JOEY,BELL,ALWASETCENTER2015@GMAIL.COM
19442865,JOY ALESSANDRA,MAREZ,2012-10-04,F,3034298123,4095 S PEARL ST,80113-4737,JACQUELINE FLORENCIA,MAREZ,JACQUELINE.BLACKWOOD@TIMBERWOLVES.COM
19437573,BABY GIRL,ANGEL,2010-06-06,F,3039369549,1500 W THORNTON PKWY LOT 91,80260-5431,ANGEL,7777.0,PRODUCERSTASJA@GMAIL.COM
19442397,MAUREEN DARNELLE,O'NEILL,2014-03-30,F,3039745456,321 BRISTLECONE ST,80601-5362,PADRAIGIN ALYSON,O'NEILL,
19443537,DARIAN ARNALDO,ARROYO,2014-07-30,M,3038400584,8577 COORS LOOP,80005-5830,MILO WALDINO,ARROYO,COUNCILLOR_CARROLL@TORONTO.EDU
19442271,MEGAN MAILSI,MCGINLEY,2013-04-18,F,3034565987,10251 ZUNI ST APT K207,80260-6331,BRYAN AMBLAOIBH,MCGINLEY,EOBRYANT@CSRECRUITING.COM
19442931,GUSTAVO JERONIMO/GERONIMO,CUEVAS,2010-03-14,M,3036902858,3162 CIMARRON PL,80027-6079,SALOME ANTONIA,LOPEZ,ALOE@NSG.COM
19439635,LUCY EVANGELINE,BOONE,2002-11-03,F,3039348682,321 14TH PL  #20,80501-3365,MS.,JOHNSON XXXFIXXXXX,REBAKABUSINESS@GMAIL.COM
19441911,JUSTIN ALF,THORPE,2010-01-22,M,3039341109,7630 W 4TH AVE,80226-1415,KYLA DINA,THORPE,BOBBYBIZ@SLAPENT.NET
19436361,BRANDON ARTHUR,SOUZA,2011-12-25,M,3034296422,16300 E COLFAX AVE APT 44,80011-5825,CANDICE,SOUZA,DAVID147798@GMAIL.COM
19442961,MANUELLA ROMINA,ASANTEWAAH,2010-02-12,F,7208709052,12707 E MISSISSIPPI AVE APT 217,80012-3483,DAMIAN MANOLITO,ASANTEWAAH,
19438290,DAKTA,YOUNG,2012-05-20,F,3039380282,9936 SOUTH                        SYLVESTOR RD.,80129-6212,JAMES JIAN-GUO,YOUNG,SAILING1981@GMAIL.COM
19439361,JAVIER,MENDEZ,2013-11-26,M,3036399183,1408   WEST-LASHLEY   ST,80504-2922,YESENIA,MENDEZ,PLAYMYMUSIC@KNSRADIO.COM
19441272,ASHLEIGH ADELE,HENDRICKSON,2010-04-19,F,3034501145,11580 RIVER RUN PKWY,80640-9228,LAJILI SIYA,HENDRICKSON,FB.@RBIENRODRICK.COM
19442268,CARLEY RAICHEAL,DORSEY,2014-04-29,F,3032382770,1817 S REED CT,80232-6960,BANBHAN CEIN,DORAN,DORAN.BANBH183@ALPHAINCORPORATION.NET
19438852,DAMON TONI,ARA,2012-11-12,M,3039040611,1969 S NEW-DECATUR ST                        APT 29,80219-5551,PAUL,ARA,P.ARAGON.BIZ@GMAIL.COM
19440861,RICKY VERNON,FORD,2014-12-24,M,3034708273,515 E 88TH AVE APT 333,80229-4479,MAGGIE ROSIE,FORD,EAMC@ELLISAGGIES.ORG
19441863,ELIZABETH ALANNA,PATTON,2011-02-17,F,7203449542,2817 HIWAN DR,80439-8878,DRAKE EDRIC,PATTON,TD@TODDDRAKEDIAMONDS.COM
19443615,WILLIE JELANI,LATSON,2012-11-06,M,3036933844,5148 S PAGOSA ST,80015-2451,TEODROS JOJO,LATSON,YASMIN.POLAT@WATSON.COM
19443513,WYATT THIAGO,LOVERA,2013-07-29,M,7203286398,3535 OLIVE ST,80207-1523,JOSUE IVAN,LOVERA,
19443678,HANNAH LILLY,GUSTAFSON,2009-08-30,F,3039800212,2920 N TORREYS PEAK DR,80027-6035,MOA LYDIA,GUSTAFSON,ELLEN.GUSTAFSSON@TIMBRO.ORG
19437579,JAZMINE,REYES,2014-06-29,F,3034422044,10610 SEDGWICK,80134.0,THONG H,REYES-HERNANDEZ,CHUDASAMADHARA99@GMAIL.COM
19440810,KEVIYONNA CHARLENE,STINGLEY-YOUNG,2013-05-16,F,3036607938,10454 W PURGATOIRE PEAK,80127-3812,CAROLINE LILIAN,JONES,DARALENE.JONES@WFTV.COM
19439365,LUCIA JULIANA,QUIROZ RAMIREZ,2010-07-27,F,3037767625,3495 W WARREN AVE,80205-3174,ASTOR,WOLDEKIRKOS,MYWAYGOLFSTREAM@GMAIL.COM
19439447,ANGELO MARCOS,CHACON,2017-08-18,M,,7391    LAREDO WAY,80401-1781,RICHARD,CHACON,SMM@KUTASTATIONHOTEL.COM
19443183,JOSE JOSE CARLOS,RIOS,2014-08-12,M,3039737933,361 S PARK ST,80103-9789,TOMAS CRISTHIAN,RIOS,
19441506,AUTUMN MARA,ABBOTT,2009-12-05,F,3036780800,13064 LACKLAND DR,80239-6209,CARMEL LANA,ABBOTT,LUNACARMEL@PROTONMAIL.ORG
19442952,KEVIN HUGO,PEREZ ROJAS,2011-01-04,M,7209220690,944 SYCAMORE AVE,80303-2860,MARIO ULISES,PEREZ ROJAS,CROSARIO@UNIVISION.NET
19442289,KELSEY JANA,PHARIS,2012-08-22,F,3034210239,7509 PECOS ST APT 203,80221-3473,MURCHADH SHAUDEN,PHARIS,JEANMARC.BAEHLER@SUNRISE.EDU
19442355,LUCAS CONOR,MCMAHAN,2010-12-14,M,3032786668,708 CLUB CIR,80027-3231,KEIANA LLANE,MCMAHAN,AGENZIA@BUSCOMPANY.ORG
19441275,ISABELLE LINETTE,LAWRENCE,2012-07-04,F,3036970469,3405 W 34TH AVE,80211-3130,STEWART ORVILLE,LAWRENCE,POTHOLES@CITYOFLAWRENCE.COM
19443384,MIGUEL ALPHONS,RAMIREZ,2013-01-17,M,3035264432,2284 S ORCHARD ST,80228-6471,ALEJANDRO DIEGO ALEJANDRO,DONOSO,ALEJOSO@ZOHO.ORG
19439412,ASHER,SALFITI,2014-06-27,M,3036836822,604 W. BEAUPREZ AVE.,80026-3456,UNKNOWN,BUTKUS-SALFITI,PAIGE@TELLINGSTORIES.NET
19442064,HAYLEE BUTHAYNAH,STAHALIK,2012-02-02,F,3039330920,8651 ZIRCON WAY,80007-7232,ANIS RASHID,STAHALIK,DENNIS@SCALELAB.COM
19437633,MOLLY JANA,VAUGHN,2009-11-11,F,3039049750,2445 COUNTRY CLUB LOOP,80234-2639,MA RIE TAWNIA,VAUGHN-POR,TV9385860@OUTLOOK.COM
19440102,WENDELL GABRIEL,BERRY,2013-08-23,M,3037217966,11427 S TRAILMASTER CIR,80134-4360,ELISA HIEWAN,BERRY,RIO@SMILEBERRY.COM
19442478,WILLIAM MICKEY,BRANDON,2014-03-03,M,3036883457,325 E 51ST AVE UNIT B,80216-2081,JOHANN KEVIN,BRANDON,BCODY@BRANDONUNWRAPPED.COM
19439448,MARCELA EMILIA,BACA,2011-07-10,F,3036903941,2890 EUDORA ST,80207-3057,ALFREDO MAURICIO,BACA,NXLVNPRODUCTIONS@GMAIL.COM
19441905,RILEY MARK,SPRIGGS,2014-11-11,M,,13359 FAWN CT,80020-5274,CHARLOTTE MERLE,SPRIGGS,LATIN@CHARLOTTEPRIDE.ORG
19437673,SAXON-MNU,VANDY,2013-05-28,M,3032748320,9581 PEARL CIR UNIT 101,80134-4220,JANNA LJUBA,COOPER-VANDY,CONTACT@OHAMMOU.COM
19440963,LILIAH VICKY,PRESTON,2012-09-18,F,3039332585,18903 E BRIARGATE LN APT 3D,80134-3642,DENE ORSON,PRESTON,PRESTON.ORSON57@GUYDESTIN.COM
19442751,ADRIAN NEMESIO,FLORES,2014-04-12,M,3035264947,14899 E 11TH AVE,80011-7053,SELIN SEDEN,FLORES,SEB@THELINKPROD.ORG
19439504,DANIEL CARL,WILSON-WRIG,2006-11-19,M,3034578278,3535 OLIVE ST,80207-1523,DOMINIQUE N,WRIGHT WILSON,DNWW53@NAVER.COM
19443237,LILIANA ERIKA,FLORES,2012-05-19,F,3036178668,24573 E OTTAWA AVE,80016-4128,MARIELA MAGDALENA,BANUELOS,CAREER@EKAL.NET
19438797,JORDANN LINDON,PAR-KER,2013-02-01,M,3032885531,4432 SENTINEL ROCK,80118-8904,STEVEN,PARKS,ZOMBIENERD@YAHOO.COM
19440957,ABIGAIL KYLA,WELCH,2013-10-05,F,3034000457,178 S OSCEOLA ST,80219-1832,GAYNOR LOUISE,SMITH,TODAYSOR@RTE.EDU
19439774,CARY EDWIN,LARRENAGA,2012-07-27,M,3034200419,1420  RENAISSANCE  DR APT  D305,80503,DMITRY MEL,LARRENAGA-CROS,MARINABOY@AOL.COM
19438180,BABY BOY,VASSOS,2012-01-28,M,3038141681,7947 NEVA RD,80503-8593,MRS,VASSOS,CONTACT.JESSIE@GMAIL.COM
19442349,LUKE WARD,MCLEAN,2012-01-21,M,,1670 S DAYTON ST,80247-3049,DANA MERNA,FITZPATRICK,SABLERENAE@KITKATRANCH.COM
19441242,WARREN TONY,WHEATON,2010-06-29,M,3037332017,6351 E 63RD PL APT A,80022-3638,BETSY KITTY,WHEATON,K.WHEATON@JMW.COM
19437796,CAELYN GERTRUDE,HARE,2010-07-01,F,3032847843,8496 SHERIDAN CT,80111-5458,HIRAM ALDRICH H.,HARE,HAAFFILIATED@GMAIL.COM
19439533,PALOMA LOURDES,GONZALEZ,2005-03-29,F,,1550 DEPEW ST.  9E,80214-1601,B. NIKOLINA,GONZALEZ RAMIREZ,SAMANTHA.RIGBY@WIDECELLS.COM
19441593,JACK ALFIE,NUTTER,2011-01-22,M,3036632881,4441 TULE LAKE DR,80123-2745,DERICK MEL,NUTTER,FEDERICO_AIKAWA@ARTEAR.COM
19441935,JARED LAUREL,HAWKINS,2012-01-23,M,3039800212,24801 E EUCLID PL,80016-2463,JERROLD TRAVIS,HAWKINS,FERROL@ASIME.ORG
19442592,ISAAC JOSE MARIA,LOPEZ FRANCO,2014-06-26,M,3039720635,12453 E 115TH AVE,80640-9207,SALMA MILLARAY,RUIZ,MARTA@MARTASTURIAS.COM
19440096,KEENAN EYOB,SHAW,2010-04-04,M,,1755 S BEELER ST UNIT 11H,80247-2913,CHIKE JAHEEM,SHAW,DERBYSHIRECCG.PALS@NHS.NET
19439701,JORDAN MATTHEW,ROUS,2015-05-02,M,,34 WEDGE WAY,80123-6630,JEFFRY ABBOTT,ABBOTT ROSH,JR.
19442589,FATIMA CONCEPCION,CASTILLO,2012-10-09,F,3035823834,102 CANONGATE LN,80130-3981,SOLEDAD TATIANA,LAMAS,H@MULTIMEDIA.EDU
19439137,REESE MAREN,SHERBERT,2013-01-11,F,,368 W POWERS AVE APT 101,80120-1731,BINHVU,HUYNH,WEMOVED@GMAIL.COM
19436351,YOSEF YUSEF,ADMASSU,2011-01-22,M,,4642 GENOA ST,80249-6688,KAY MEDHANIT,HABESHA-ADMASSU,KADMASSU@HOTMAIL.COM
19442631,LEILONY ISABELLA,TURCIOS,2009-01-13,F,3036830868,8373 QUAY DR,80003-1715,CRISTIAN HUGO,TURCIOS,CHRISTIANNE@CHERRYCHRIS.COM
19442655,SETH KEVIN,GALLEGOS,2010-01-09,M,3036636075,10571 COLORADO BLVD UNIT E309,80233-3979,DIANA SANDRA,LOZANO,NEWMAN@APRECIODEPANA.COM
19438112,FNU PASQU@L,,2014-05-29,M,3034299323,11141 S. VRAIN ST,80031-2041,ALAA,VERDUZCO NAJ|,TACKLEDEMARIUSJACKSON_2021@YAHOO.COM
19440912,JOHN HOWELL,MANNING,2014-07-11,M,3036041854,7530 ROBINSON WAY,80003-5456,ESMOND REYNARD,MANNING,DESMOND.MAYNARD@SBE.COM
19438472,BABY BOY,DUNSFORD,2011-10-19,M,3036420198,4939 KINGSTON AVE,80130-6828,TASH RACHEL RACHEL,EAGLEHORSE,EAGLEHORSE@GMAIL.COM
19443240,ODALYS LUISA,FERNANDEZ,2011-06-28,F,3039487489,7805 ALLISON WAY APT 206,80005-4459,GUILLERMO DARIO,FERNANDEZ,DARI.FERNANDEZ@CELESTINOGONZALEZFERNANDEZ.COM
19437678,ALEXANDER QUENTIN,HAMMES,2013-11-11,M,,6500 E 88TH AVE #242,80640-8202,CHARLOTTE AVA,HAMM,WYNAXMANAGEMENT@GMAIL.COM
19436348,SUSAN MILLIE,ELLIOTT,2014-06-17,F,3039977800,4397 AKRON ST.,80227-2700,SHARMAINECLARE BETH,ELLIOTT,LAHM_5308@NAVER.COM
19443381,EDGAR ELIAS,MACIAS,2012-01-25,M,3034712125,3503 BRUCE RANDOLPH AVE,80205-4342,I KHAALIQ,MACIAS,AMANDA@SOCIALENTERPRISENI.ORG
19442175,MERCEDES UMIJA,TOMASKOVIC,2009-08-06,F,3034100266,7536 E WARREN DR APT 15-101,80231-5352,ISABELLE ULIJANA,TOMASKOVIC,ISISBELLA@PROYECTOFREAK.COM
19438805,SYDNEY AMY,HICKERS,2013-08-24,F,3032887329,375 CHELSEA ST,80104-5401,JARD ASHLEY JOM,HICKERS,HICKERS83923@GMAIL.COM
19441500,ANTHONY MILO,HARING,2010-05-28,M,3039341113,21297 E 49TH PL,80249-7547,PADDY ARMSTRONG,HARING,A.HARING@BEESHARING.ORG
19441530,KACIE VERITY,PALMER,2009-01-01,F,3038054277,1012 LINCOLN AVE,80027-1720,WILLIAM ELIOT,PALMER,GWILLIAMSON@KMRTALENT.COM
19440993,BAILEY FANNY,EPPERSON,2014-12-01,F,,853 S QUIETO WAY,80223-2629,TAYLOR ROSS,EPPERSON,SUPPORT@PEPPERSTONE.COM
19442061,OMER ASAD,AHMED,2014-03-15,M,,5201 S JERICHO ST,80015-5220,SHAMAL ATA,AHMED,MEGAN.SHAW@BELLMEDIA.EDU
19441137,CYNTHIA RUBY,CHELTON,2009-01-23,F,3033298635,6460 E 64TH PL,80022-2780,AVRIL CATHY,CHELTON,ITS.SERVICE.DESK@CARLETON.NET
19442880,MARINDA VIRIDIANA,VILLANUEVA,2010-01-27,F,3033778020,14500 W 52ND AVE,80002-1532,ANTONIA HILDA,ESCOTO,ANTONIO@VERTACON.NET
19439262,WESLEY SAMUEL,CLOSE,2007-05-04,M,3038383364,680 S LASHLEY LN APT 210,80305-5924,JOHNRIDDOC,CLOS^,JRIDDOC@GMAIL.COM
19439160,FIORELLA MARIE,VEGA,2011-06-07,F,7207335180,10097 EAST-MOCKINGBIRD LN,80129-6656,ANAHI ASHHHLEY,VEGA,ASHLEY123@TORSTARGROUP.ORG
19442679,EDGAR MARTIN,CHAVARRIA,2009-02-24,M,3039483324,8838 S DUDLEY ST,80128-6963,MORENO ADNEN,CHAVARRIA,MORENOEF@DIBA.ORG
19442661,SONIA MARUJA,GOMEZ,2011-06-27,F,3034565058,1481 S CLAY ST,80219-4725,OLIVIA LAURA,ARAUJO,IG...@ELIJAH.ORG
19439897,BRIAN FLORENCIO,CHAVEZ,2013-02-09,M,3032795342,742 COUNTRYBRIAR LN,80129-1840,JORG,ARRIAGA GARCIA,SERTSIRRAH@GMAIL.COM
19440510,JUSTIN ROBERT,GARDNER,2009-12-08,M,3034705116,4025 FENTON CT,80212-7257,RUTH RUTH,GARDNER,GARDNER.RUTH147@WENONALEEGARDNER.COM
19440042,CONNOR AUSTIN,BABINEAU,2014-01-28,M,7208869615,2898 AURORA AVE APT 23,80303-2228,JIM ALFRED,BABINEAU,IFBA@MARINE.COM
19440345,ALEC PEOPLE,STOLZ,2013-01-21,M,3033229340,8464 BRAUN LOOP,80005-5821,CSILLA RAMONA,STOLZ,SUBMIT@GUERILLAMUSIC.ORG
19441068,FORD ELTON,LADD,2014-03-24,M,3036574739,1015 S BIRCH ST APT 309A,80246-2519,KAYLA ISABELLA,SMITH,MISSKAYLA@MISSKAYLA.NET
19440732,DYLAN LACEY,GOODMAN,2014-12-15,M,3039209662,6247 MONTEREY PL,80130-3365,SYLVIA LYNETTE,PURSLEY,BDAVIS@YORK.EDU
19442580,DESTINY FERNANDA,GARCIA,2013-02-07,F,3039890852,11613 E VIRGINIA DR,80012-2253,JAROSLAVA DANUSE,GARCIA,RUSSIAMYROSLAVA_GONGADZE@HARVARD.EDU
19443459,SANDRA QUINTA,PALOMINO,2010-03-31,F,3034673241,10071 HEYWOOD LN,80130-8860,MARTA JAVIERA,PALOMINO,AREADEPORTIVA@LANZZGAMING.COM
19439414,CLAIRE KAIA,HYSAW,2012-02-24,F,3036937929,7211 PALISADE DR,80130-3740,CHANNANEBYAT,SKINNER,CNS@NVGU.EDU
19438592,SOLINA RIAN,KENNEDY,2014-12-15,UN,7209778018,22790 ESPERA WAY,80134-6660,DR. BRENDA LLENE,KENNEDY,BRENDA.MEYERS@HOTMAIL.COM
19443039,AARON INIGO,CHAVEZ,2013-01-04,M,3034670526,521 PRATT ST,80501-5437,LAI DELILA,CHAVEZ,OSCARITO24@LIVE.EDU
19438010,R. IOLE,LUCKETT,2009-02-04,F,3032211539,12034 FORD CIR.,80012.0,SAGAR SAGAR,LUCKETT,V.LUCKETT@WATERU.COM
19440075,KEENAN ISAIAS,CARPENDER,2012-09-13,M,7207085966,14582 RANDOLPH PL,80239-3845,ELIAS BRHANE,EVANS,BILL.HASLAM@TN.COM
19441638,SAM DENZIL,CAMPWELL,2014-12-25,M,3037910261,1975 S CLARKSON ST,80210-4103,SEBASTIAN WILL,HUNTER,SANSEBASTIAN@MFSL.COM
19439669,ELENA LUPITA,ARELLANO,2009-04-09,F,3039977016,696 KENDRICK ST,80401-4037,AARON LU CAS,ARELLANO,MARYWANNACLOTHINGCO@YAHOO.COM
19443690,SARAH PAYVAND,ZAMANI,2011-05-21,F,7209223423,8322 W 26TH AVE,80214-5516,JAVAD MEHERZAD,ZAMANI,CONTACT@SPAMMA.ORG
19441311,WILLIAM DWAYNE,GRACE-SHAMBUREK,2009-10-02,M,3032544889,6348 OAK CT APT 2,80004-5800,GUY MONTGOMERY,GRACE-SHAMBUREK,BREXHA@WP.NET
19441452,MORGAN EVE,BAKER,2011-07-23,F,3036838389,937 HANOVER ST,80010-3950,TRISTRAM ROGER,WHITNEY,CO@STASIS.NET
19443582,MALY YAEL,MENDIETA,2012-10-18,F,3035549047,7187 S ACOMA ST,80120-4293,MELANIE NATALIA,HERNANDEZ,MELANIE.NEMERGUTH@OTTAWA.EDU
19437894,FRANCESCA ELFRIEDE,WEARSCH,2012-03-19,F,,3035 S BISCAY ST,80013-2317,FNU,FLYNN-WEARSCH,V3395@HOTMAIL.COM
19439145,ELIZABETH AVA,OLSEN,2015-08-02,F,3032844359,2381 S TRUCKEE WAY,80013-5921,TIMOTHY EIVIN,OLSEN,PHOTOGRAPHER.JOBMUKURIA@GMAIL.COM
19442139,JESSICA VY,CHUONG,2009-08-14,F,3034650787,8154 FIELD CIR,80005-2440,TRO DONG,NGUYEN,
19443126,RAYNA LAURA,CHACON,2011-02-06,F,3039635675,8121 E 104TH WAY,80640-8913,LIDIA WALDA,ELIZARRARAS,WA.ELIZARRARAS@CDVILLADESIMANCAS.NET
19439707,CARLOS HIDALGO,REYES ORONA,2015-08-14,M,3034640882,6290 CASTLEGATE DR APR. 17202,80108-8697,M,ORONA REYES,
19441293,KEELEY TAMSIN,RUFF,2011-09-10,F,3036595782,15303 E 100TH CT,80022-9370,NED BAXTER,RUFF,BRIEGG@NETFLIX.COM
19437616,PRECIOUS PENELOPE,DEJAYNES,2013-11-24,F,3032874135,10265 FAWNBROOK CT,80130-6895,VICKI JANICE,DEJAYN,KADESMOM2385@GMAIL.COM
19443795,JACKSON BERKLEY,PERRY,2010-02-07,M,3036668323,9620 GULL ST,80260-5731,DOMINIC WILL,PERRY,WIL.PERRY@ANDREWTERRYGOLF.COM
19437782,MARY VANESSA,BURNETT,2014-01-11,F,3034254547,7417 S LAFAYETTE CIR E,80122-1413,DOUGLAS MAGNUS,MAC BURNETT,BURNETT2@OUTLOOK.COM
19442364,GARRETT RAGHNALL,OKEEFE,2012-11-08,M,3032710917,16085 W 62ND LN UNIT B,80403-7589,SARAID HONORA,OKEEFE,BROKENHAZE@RAIDSYSTEM.COM
19443234,ZACKARY MELQUIADES,SANCHEZ,2010-11-11,M,3032861199,2424 E ILIFF AVE,80210-5410,SANTINO ADAN,SANCHEZ,LACYVALENTINE@BUNNYRANCH.COM
19437806,HAVEN RIKKI,BREWER,2013-11-06,F,3037764286,3038 S XANTHIA ST,80260-6111,ADRIENNE ----,LEE-KING,KINGBOTS@GMAIL.COM
19442259,KYLE JARLATH,MCCAIN,2009-12-20,M,3037509809,2258 MADISON DR,80516-6541,LEILA RORY,CONNER,155LEGAL@CANACO.NET
19440783,MATTHEW JERROLD,PAYNE,2013-03-25,M,,5463 BALSAM CT,80002-3571,ANDREA MILOSLAV,PAYNE,ZOE@ANDREWZOO.NET
19442427,KELSEY RYANN,DAWSON,2010-02-13,F,3034495031,8604 E NASSAU AVE,80237-1707,SOPHIE MAGDALEN,AVGERINOS,SOPHIE@POLY.NET
19441896,SABRINA NADIA,RICHARDSON,2009-05-26,F,3036936704,4157 S CRYSTAL CT APT 826,80014-4262,JACQUELINE BETH,RICHARDSON,JACQUELINE.WILSON@GLOBALNEWS.NET
19437703,SEAN LENNY,HALEY,2014-08-23,M,3037308688,8306 SNOW WILLOW CT,80108.0,ROBERT WALTER,HA-LEY,TSUNAMIT14@GMAIL.COM
19439158,ANA FLORENCIA,TRUJILLO,2015-09-24,F,3037723261,2705 WEST-HAWK ST,80260-5734,FELIPE ALEJANDRO,TRUJILLO,TRUJILLO.FELIPE183@NIALLFLYNN.NET
19442439,MICHAEL RYAN,OHERRON,2013-03-11,M,3034710501,3252 SENTINEL DR,80301-5448,LEVANE RIONA,OHERRON,RI.OHERRON@SUSANAHERRERO.NET
19440462,ALEXA CHRISTA,DONNER,2010-01-01,F,3037764286,18801 E WATER DR UNIT C,80013-6522,MARCO RUDOLF,WARMUTH,WARMUTH.MARCO297@RYOHARAGUCHI.EDU
19441899,DOMINIQUE JESS,WOODS,2012-02-21,F,3039897144,31 SOLSTICE CT,80516-2559,WILLIAM STEWART,WOODS,TOM.WILLIAMS@NQO.COM
19439709,BERNARDO DIEGO,CARDONA,2003-08-14,M,,9200 MYRNA PL,80229-3755,LUIS-MANUAL CRISTHIAN,CARDONA,ENGINEER2@HOTMAIL.COM
19442559,DESTINY REGINA,ROMERO,2012-01-03,F,3036596594,11983 E CANAL DR,80011-8200,SZILVIA DOMINIKA,ROMERO,RICK@AVAILABLEHOMES.ORG
19442190,YOSHIO GENTA,HERNANDEZ,2014-01-02,M,3037668862,5748 W KEN CARYL PL,80128-7056,SOAN NGO,HERNANDEZ,
